VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio,UnitPurchasePrice,OrderSize,UnsoldInventoryValue
7749,R.P.IMPORTS INC,19592,Ch Fonroque St Emilion 10,33.76,51.99,750.0,1,33.76,1.0,51.99,51.99,0.11,91.5,18.230000000000004,35.06443546835931,1.0,1.539988151658768,33.76,Small,0.0
4425,MARTIGNETTI COMPANIES,2750,Henry DuYore's Strgt Bourbon,33.33,42.99,750.0,1,33.33,7.0,300.93,257.94,5.5200000000000005,144929.24,267.6,88.92433456285515,7.0,9.02880288028803,33.33,Small,-199.98
9552,M S WALKER INC,19417,Latour 11 Merslt-Blgny P Cru,33.11,49.99,750.0,1,33.11,1.0,49.99,49.99,0.11,55551.82,16.880000000000003,33.766753350670136,1.0,1.5098157656297193,33.11,Small,0.0
4425,MARTIGNETTI COMPANIES,21519,Copain Monument Tree Pnt Nr,32.89,49.99,750.0,1,32.89,13.0,649.87,299.94,1.45,144929.24,616.98,94.93898779755952,13.0,19.75889328063241,32.89,Small,-394.68
10754,PERFECTA WINES,25156,Champagne Malard Grand Cru B,32.89,49.99,750.0,1,32.89,6.0,299.94,299.94,0.66,28720.52,267.05,89.03447356137895,6.0,9.119489206445728,32.89,Small,-164.45
10754,PERFECTA WINES,15871,Cyan Toro Zamora,10.95,15.99,750.0,3,32.85,28.0,447.72,335.79,3.1,28720.52,414.87,92.66282497989815,9.333333333333334,13.629223744292238,10.950000000000001,Small,-273.75
4425,MARTIGNETTI COMPANIES,23661,Bouvier Morey St Denis Rue d,32.66,48.99,750.0,1,32.66,4.0,195.96,48.99,0.45,144929.24,163.3,83.33333333333334,4.0,6.000000000000001,32.66,Small,-97.97999999999999
4425,MARTIGNETTI COMPANIES,1656,Forbidden Secret Pumpkin Crm,15.99,19.99,750.0,2,31.98,2.0,39.98,19.99,1.57,144929.24,7.9999999999999964,20.010005002501245,1.0,1.2501563477173232,15.99,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,23496,Ch Reserve d La Cometesse 11,31.5,45.99,750.0,1,31.5,5.0,229.95000000000002,137.97,0.55,19016.59,198.45000000000002,86.3013698630137,5.0,7.300000000000001,31.5,Small,-126.0
9552,M S WALKER INC,20257,Zerran Tinto Montsant,10.45,15.99,750.0,3,31.35,3.0,47.97,15.99,0.34,55551.82,16.619999999999997,34.64665415884928,1.0,1.5301435406698563,10.450000000000001,Small,0.0
7153,PINE STATE TRADING CO,2137,Glen Moray 10 Yr Chard Cask,29.99,40.99,750.0,1,29.99,13.0,526.37,485.88,10.26,15884.82,496.38,94.30248684385508,13.0,17.5515171723908,29.99,Small,-359.88
4692,KOBRAND CORPORATION,25064,Jadot Beaune Bressandes 13,29.52,43.99,750.0,1,29.52,1.0,43.99,43.99,0.11,9139.38,14.470000000000002,32.89383950897932,1.0,1.4901761517615177,29.52,Small,0.0
9815,WINE GROUP INC,22412,Harthill Farms Chard,2.46,3.79,750.0,12,29.52,12.0,45.48,3.79,1.35,27100.41,15.959999999999997,35.092348284960416,1.0,1.540650406504065,2.46,Medium,0.0
9165,ULTRA BEVERAGE COMPANY LLP,2147,Meletti Amaro,14.39,17.99,750.0,2,28.78,2.0,35.98,17.99,1.57,68054.7,7.199999999999996,20.011117287381868,1.0,1.2501737317581652,14.39,Small,0.0
2000,SOUTHERN WINE & SPIRITS NE,24314,Ch Pez 12 St-Estephe,28.38,43.99,750.0,1,28.38,24.0,1055.76,747.83,2.65,19016.59,1027.3799999999999,97.31188906569675,24.0,37.20084566596194,28.38,Small,-652.74
2450,DJINN SPIRITS LLC,2150,Beat 3 Single Malt Whiskey,28.34,35.99,750.0,1,28.34,1.0,36.99,36.99,0.79,251.28,8.650000000000002,23.384698567180322,1.0,1.3052223006351447,28.34,Small,0.0
10754,PERFECTA WINES,23747,Ch Cantemerie 12 Haut-Medoc,27.88,40.99,750.0,1,27.88,17.0,696.83,573.86,1.8800000000000001,28720.52,668.95,95.99902415223225,17.0,24.993902439024392,27.88,Small,-446.08
3252,E & J GALLO WINERY,24813,Looking Glass Cab Svgn,2.27,3.29,750.0,12,27.24,12.0,39.48,3.29,1.35,61966.91,12.239999999999998,31.00303951367781,1.0,1.449339207048458,2.27,Medium,0.0
3252,E & J GALLO WINERY,24816,Looking Glass Wh Znfdl,2.27,3.29,750.0,12,27.24,12.0,39.48,3.29,1.35,61966.91,12.239999999999998,31.00303951367781,1.0,1.449339207048458,2.27,Medium,0.0
9744,FREDERICK WILDMAN & SONS,24388,Steph Avrn Chn Vielles Vig,13.6,19.99,750.0,2,27.2,16.0,319.84,259.87,1.77,3999.93,292.64,91.49574787393698,8.0,11.758823529411764,13.6,Small,-190.4
17035,PERNOD RICARD USA,8063,Absolut Pears,1.59,1.99,50.0,17,27.029999999999998,75.0,149.25,85.57,3.81,123780.22,122.22,81.8894472361809,4.411764705882353,5.521642619311876,1.5899999999999999,Medium,-92.22
90024,VINILANDIA USA,45992,Casa Liliana Good Chard,6.75,10.99,750.0,4,27.0,5.0,54.95,54.95,0.55,2802.64,27.950000000000003,50.864422202001826,1.25,2.035185185185185,6.75,Small,-6.75
4692,KOBRAND CORPORATION,25078,Jadot Savigny Bl Clos de Gue,26.14,39.99,750.0,1,26.14,2.0,79.98,79.98,0.22,9139.38,53.84,67.31682920730184,2.0,3.059678653404744,26.14,Small,-26.14
9165,ULTRA BEVERAGE COMPANY LLP,9031,Tempus Fugit de Violettes,25.77,32.99,750.0,1,25.77,1.0,32.99,32.99,0.79,68054.7,7.220000000000002,21.885419824189153,1.0,1.2801707411719054,25.77,Small,0.0
17037,Dunn Wine Brokers,11881,R Stemmler Carneros Pnt Nr E,25.51,36.99,750.0,1,25.51,1.0,36.99,36.99,0.11,358.03000000000003,11.48,31.035414977020814,1.0,1.4500196001568013,25.51,Small,0.0
9815,WINE GROUP INC,20997,Grape & Vine Pnt Grigio,2.12,3.29,750.0,12,25.44,12.0,39.48,3.29,1.35,27100.41,14.039999999999996,35.562310030395125,1.0,1.55188679245283,2.12,Medium,0.0
7153,PINE STATE TRADING CO,23948,Ch La Croix Lartigue 09,25.15,38.99,750.0,1,25.15,26.0,1013.74,818.7900000000001,2.87,15884.82,988.59,97.5190877345276,26.0,40.30775347912525,25.15,Small,-628.75
9815,WINE GROUP INC,23563,Flip Flop Pnt Grigio,4.1,5.99,1000.0,6,24.6,6.0,35.94,5.99,0.9,27100.41,11.339999999999996,31.552587646076784,1.0,1.4609756097560973,4.1000000000000005,Small,0.0
17035,PERNOD RICARD USA,18874,Jacobs Crk Sweet Red,4.05,8.99,750.0,6,24.3,6.0,41.94,6.99,0.68,123780.22,17.639999999999997,42.06008583690986,1.0,1.7259259259259259,4.05,Small,0.0
4425,MARTIGNETTI COMPANIES,12149,Hobbs Crossbarn Pnt Nr RRV,23.99,35.99,750.0,1,23.99,5.0,179.95000000000002,179.95000000000002,0.55,144929.24,155.96,86.66851903306474,5.0,7.501042100875366,23.99,Small,-95.96
4425,MARTIGNETTI COMPANIES,20001,Soter Vyds North Vly Pnt Nr,23.97,34.99,750.0,1,23.97,15.0,524.85,454.87,1.65,144929.24,500.88,95.4329808516719,15.0,21.896120150187738,23.97,Small,-335.58
4692,KOBRAND CORPORATION,22554,Jadot Pernand Croix Blanc 12,23.64,34.99,750.0,1,23.64,2.0,69.98,34.99,0.22,9139.38,46.34,66.21891969134039,2.0,2.960236886632826,23.64,Small,-23.64
8663,STAR INDUSTRIES INC.,3991,Georgi Watermelon Vodka,7.87,9.99,1000.0,3,23.61,3.0,29.97,29.97,3.1500000000000004,12.44,6.359999999999999,21.22122122122122,1.0,1.2693773824650572,7.87,Small,0.0
4692,KOBRAND CORPORATION,22543,Jadot Santenay Clos Rous 12,23.48,34.99,750.0,1,23.48,2.0,69.98,34.99,0.22,9139.38,46.5,66.44755644469849,2.0,2.9804088586030666,23.48,Small,-23.48
4692,KOBRAND CORPORATION,22533,Jadot Marsannay Clos Roy 12,23.02,34.99,750.0,1,23.02,2.0,69.98,69.98,0.22,9139.38,46.96000000000001,67.10488711060304,2.0,3.0399652476107737,23.02,Small,-23.02
4425,MARTIGNETTI COMPANIES,14217,Chevalier L'Aujardiere Chard,11.18,16.99,750.0,2,22.36,4.0,67.96,67.96,0.44,144929.24,45.599999999999994,67.09829311359623,2.0,3.0393559928443645,11.18,Small,-22.36
10754,PERFECTA WINES,5335,Beniotome Sesame Shochu,22.21,29.99,750.0,1,22.21,13.0,389.87,389.87,10.27,28720.52,367.66,94.3032292815554,13.0,17.55380459252589,22.21,Small,-266.52
90011,FORTUNE WINE BROKERS LLC,17358,Ch de Bonhoste Red Brdx 09,10.73,16.99,750.0,2,21.46,2.0,33.98,33.98,0.22,238.60999999999999,12.519999999999996,36.84520306062389,1.0,1.5834109972041004,10.73,Small,0.0
7245,PROXIMO SPIRITS INC.,957,Hangar One Blueberry Vodka,21.37,27.99,750.0,1,21.37,1.0,27.99,27.99,0.79,38994.78,6.619999999999997,23.65130403715612,1.0,1.3097800655124003,21.37,Small,0.0
2555,DISARONNO INTERNATIONAL LLC,5831,DiSaronno Amaretto,5.34,6.99,200.0,4,21.36,35.0,244.65,167.76,7.35,5861.03,223.29000000000002,91.26916002452484,8.75,11.45365168539326,5.34,Small,-165.54
7749,R.P.IMPORTS INC,19612,Ch Petit Bocq Cru Borgeos 10,21.19,31.99,750.0,1,21.19,6.0,191.94,95.97,0.67,91.5,170.75,88.96009169532145,6.0,9.058046248230296,21.19,Small,-105.95
4425,MARTIGNETTI COMPANIES,25018,L'Enclos de Viaud Lalande Po,20.68,29.99,750.0,1,20.68,19.0,569.81,419.85999999999996,2.1,144929.24,549.13,96.37072006458294,19.0,27.553675048355895,20.68,Small,-372.24
4425,MARTIGNETTI COMPANIES,25130,Stratus Cab Franc VQA,20.68,29.99,750.0,1,20.68,11.0,329.89,299.9,1.21,144929.24,309.21,93.73124374791597,11.0,15.952127659574467,20.68,Small,-206.8
4425,MARTIGNETTI COMPANIES,27033,Penfolds B28 Shiraz/Kalimna,19.73,29.99,750.0,1,19.73,1.0,32.99,32.99,0.11,144929.24,13.260000000000002,40.193998181267055,1.0,1.6720729853015712,19.73,Small,0.0
3960,DIAGEO NORTH AMERICA INC,5104,Nuvo Lemon Sorbet Liqueur,18.93,24.99,750.0,1,18.93,2.0,49.98,49.98,1.58,257032.07,31.049999999999997,62.12484993997599,2.0,2.6402535657686212,18.93,Small,-18.93
1601,VRANKEN AMERICA,24154,Ch La Gordonne Chapelle Rose,18.91,27.99,1500.0,1,18.91,1.0,27.99,27.99,0.22,1048.97,9.079999999999998,32.440157198999636,1.0,1.4801692226335272,18.91,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,3907,St George Calif Citrus Vodka,18.51,24.99,750.0,1,18.51,1.0,24.99,24.99,0.79,68054.7,6.479999999999997,25.930372148859533,1.0,1.3500810372771472,18.51,Small,0.0
4425,MARTIGNETTI COMPANIES,24994,Couvent des Thorins Moulin,17.44,25.99,750.0,1,17.44,7.0,181.92999999999998,181.92999999999998,0.77,144929.24,164.48999999999998,90.41389545429561,7.0,10.43176605504587,17.44,Small,-104.64000000000001
653,STATE WINE & SPIRITS,9373,Rothman & Winter Pear Liquer,17.31,21.99,750.0,1,17.31,1.0,21.99,21.99,0.79,8014.9800000000005,4.68,21.282401091405184,1.0,1.2703639514731369,17.31,Small,0.0
4425,MARTIGNETTI COMPANIES,25184,Riglos Gran Cab Svgn,17.23,24.99,750.0,1,17.23,20.0,499.79999999999995,424.83,2.2,144929.24,482.56999999999994,96.55262104841937,20.0,29.00754497968659,17.23,Small,-327.37
4425,MARTIGNETTI COMPANIES,25154,Vina Cobos Cocodrilo Corte,17.0,24.99,750.0,1,17.0,15.0,374.84999999999997,374.84999999999997,1.65,144929.24,357.84999999999997,95.46485260770974,15.0,22.049999999999997,17.0,Small,-238.0
201359,FLAVOR ESSENCE INC,90609,Flavor Essence Variety 5 Pak,17.0,24.99,162.5,1,17.0,31.0,774.6899999999999,749.6999999999999,0.63,0.09,757.6899999999999,97.8055738424402,31.0,45.56999999999999,17.0,Small,-510.0
90024,VINILANDIA USA,44917,Ferreira 10-Yr Tawny Port,16.55,24.99,750.0,1,16.55,1.0,24.99,24.99,0.11,2802.64,8.439999999999998,33.7735094037615,1.0,1.5099697885196373,16.55,Small,0.0
9552,M S WALKER INC,19137,Gordon Est Cab Svgn Columbia,14.76,21.99,750.0,1,14.76,2.0,43.98,43.98,0.22,55551.82,29.22,66.43929058663028,2.0,2.9796747967479673,14.76,Small,-14.76
7749,R.P.IMPORTS INC,20442,Vigna Magana Dignus,13.51,19.99,750.0,1,13.51,9.0,179.91,159.92,0.99,91.5,166.4,92.49068978933911,9.0,13.31680236861584,13.51,Small,-108.08
9552,M S WALKER INC,24559,Dom Janasse Terre d'Argile,13.42,19.99,750.0,1,13.42,4.0,79.96,79.96,0.44,55551.82,66.53999999999999,83.21660830415207,4.0,5.958271236959761,13.42,Small,-40.26
90047,CRUSH WINES,14157,Solar de Randez Crianza,11.76,17.99,750.0,1,11.76,1.0,17.99,17.99,0.11,1457.73,6.229999999999999,34.63035019455252,1.0,1.5297619047619047,11.76,Small,0.0
12546,JIM BEAM BRANDS COMPANY,788,Skinnygirl Cucumber Vodka,11.19,14.99,750.0,1,11.19,3.0,44.97,44.97,2.37,123880.97,33.78,75.1167444963309,3.0,4.018766756032171,11.19,Small,-22.38
12546,JIM BEAM BRANDS COMPANY,3406,Skinnygirl Tangerine Vodka,10.78,14.99,750.0,1,10.78,13.0,194.87,74.95,10.24,123880.97,184.09,94.46810694309026,13.0,18.076994434137294,10.78,Small,-129.35999999999999
2000,SOUTHERN WINE & SPIRITS NE,22226,Geyser Peak Pnt Nr,9.99,15.99,750.0,1,9.99,2.0,35.98,35.98,0.22,19016.59,25.989999999999995,72.23457476375764,2.0,3.601601601601601,9.99,Small,-9.99
4425,MARTIGNETTI COMPANIES,20222,Nantucket Vyd Chard,9.99,14.99,750.0,1,9.99,1.0,14.99,14.99,0.11,144929.24,5.0,33.3555703802535,1.0,1.5005005005005005,9.99,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,9191,Mojoshot Blue Lagoon RTD,0.73,0.99,50.0,13,9.49,22.0,21.78,11.879999999999999,1.1300000000000001,68054.7,12.290000000000001,56.42791551882461,1.6923076923076923,2.2950474183350895,0.73,Medium,-6.57
9552,M S WALKER INC,19526,Rhone Roger Sabon 13 CDR Rou,9.39,13.99,750.0,1,9.39,18.0,251.82,209.85,1.98,55551.82,242.43,96.27114605670718,18.0,26.817891373801913,9.39,Small,-159.63
9165,ULTRA BEVERAGE COMPANY LLP,14347,De Martino Cab Svgn Estate,9.14,13.99,750.0,1,9.14,1.0,13.99,13.99,0.11,68054.7,4.85,34.66761972837741,1.0,1.5306345733041575,9.14,Small,0.0
9165,ULTRA BEVERAGE COMPANY LLP,11209,Pezzi King Svgn Bl Dry Creek,8.78,12.99,750.0,1,8.78,20.0,259.8,181.86,2.21,68054.7,251.02,96.62047729022325,20.0,29.589977220956722,8.78,Small,-166.82
660,SAZERAC NORTH AMERICA INC.,8563,Chi Chi's Chocolate Malt RTD,8.72,10.99,1750.0,1,8.72,6.0,65.94,54.95,11.030000000000001,17932.33,57.22,86.77585683955111,6.0,7.561926605504587,8.72,Small,-43.6
6213,MHW LTD,4703,Blue Chair Bay Coconut Rum,0.77,0.99,50.0,10,7.7,34.0,33.66,25.74,1.7000000000000002,9621.58,25.959999999999997,77.12418300653596,3.4,4.371428571428571,0.77,Small,-18.48
4692,KOBRAND CORPORATION,40583,M Chiarlo Gavi Wh,7.33,10.99,750.0,1,7.33,18.0,197.82,131.88,2.0,9139.38,190.48999999999998,96.29461126276412,18.0,26.987721691678033,7.33,Small,-124.61
1590,DIAGEO CHATEAU ESTATE WINES,16330,Cherry On Top Sweet White,7.14,12.99,750.0,1,7.14,1.0,12.99,12.99,0.11,7259.75,5.8500000000000005,45.03464203233257,1.0,1.8193277310924372,7.14,Small,0.0
7153,PINE STATE TRADING CO,26508,Ch Maycott Red,6.81,10.49,750.0,1,6.81,1.0,10.49,10.49,0.11,15884.82,3.6800000000000006,35.081029551954245,1.0,1.5403817914831133,6.81,Small,0.0
7153,PINE STATE TRADING CO,41231,Mad Dogs & Englishmen Jumil,6.53,9.99,750.0,1,6.53,5.0,69.95,55.96,0.55,15884.82,63.42,90.66476054324517,5.0,10.712098009188361,6.53,Small,-26.12
9552,M S WALKER INC,8151,St Elder Elderflower Liqueur,0.71,0.99,50.0,8,5.68,44.0,43.56,20.79,2.2600000000000002,55551.82,37.88,86.9605142332415,5.5,7.669014084507043,0.71,Small,-25.56
12546,JIM BEAM BRANDS COMPANY,6066,Sauza Sparkling Margarita,5.38,6.99,750.0,1,5.38,7.0,48.93,48.93,5.53,123880.97,43.55,89.00470059268342,7.0,9.094795539033457,5.38,Small,-32.28
516,BANFI PRODUCTS CORP,17172,Riunite Sweet White,4.1,5.99,750.0,1,4.1,1.0,5.99,5.99,0.11,8510.41,1.8900000000000006,31.5525876460768,1.0,1.4609756097560977,4.1,Small,0.0
3960,DIAGEO NORTH AMERICA INC,2626,Crown Royal Apple,1.42,1.99,50.0,2,2.84,2.0,3.98,3.98,0.1,257032.07,1.1400000000000001,28.643216080402013,1.0,1.4014084507042255,1.42,Small,0.0
8004,SAZERAC CO INC,5683,Dr McGillicuddy's Apple Pie,0.39,0.49,50.0,6,2.34,6.0,2.94,0.49,0.32,50293.62,0.6000000000000001,20.408163265306126,1.0,1.2564102564102564,0.38999999999999996,Small,0.0
3924,HEAVEN HILL DISTILLERIES,9123,Deep Eddy Vodka,0.74,0.99,50.0,2,1.48,2.0,1.98,0.99,0.1,14069.87,0.5,25.252525252525253,1.0,1.337837837837838,0.74,Small,0.0
3960,DIAGEO NORTH AMERICA INC,6127,The Club Strawbry Margarita,1.47,1.99,200.0,1,1.47,30.0,59.7,35.82,6.3,257032.07,58.230000000000004,97.53768844221106,30.0,40.61224489795919,1.47,Small,-42.63
