VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnOver,SalesToPurchaseRatio
3960,DIAGEO NORTH AMERICA INC,1882,Seagrams 7 Crown,3.7,4.99,375.0,144,532.8,50.0,249.5,99.80000000000001,19.65,257032.07,-283.29999999999995,-113.54709418837675,0.3472222222222222,0.46828078078078084
7153,PINE STATE TRADING CO,24349,Fess Parker Pnt Nr Bien Naci,35.48,54.99,750.0,15,532.2,17.0,934.83,329.94,1.9000000000000001,15884.82,402.63,43.06986296973781,1.1333333333333333,1.7565388951521983
10754,PERFECTA WINES,17371,Castelmaure Corbieres,8.84,12.99,750.0,60,530.4,0.0,0.0,0.0,0.0,28720.52,-530.4,-inf,0.0,0.0
90024,VINILANDIA USA,15418,The First Lady Cab Svgn,8.84,12.99,750.0,60,530.4,13.0,168.87,25.98,1.4600000000000002,2802.64,-361.53,-214.08775981524246,0.21666666666666667,0.3183823529411765
1392,CONSTELLATION BRANDS INC,6892,Vendange Cab Svgn,3.39,4.99,750.0,156,528.84,53.0,264.47,39.92,5.95,79528.99,-264.37,-99.96218852799939,0.33974358974358976,0.5000945465547235
9552,M S WALKER INC,24454,Convento Las Claras 12 Tinto,14.28,22.99,750.0,37,528.36,32.0,735.68,367.84,3.56,55551.82,207.31999999999994,28.18073075250108,0.8648648648648649,1.3923839806192746
90024,VINILANDIA USA,16786,Attrezzi 10 Moscato d'Asti,8.78,12.99,750.0,60,526.8,12.0,155.88,12.99,1.35,2802.64,-370.91999999999996,-237.95227097767514,0.2,0.2958997722095672
1392,CONSTELLATION BRANDS INC,15888,R M Woodbridge Malbec,4.05,7.99,750.0,130,526.5,33.0,248.67,131.82,3.67,79528.99,-277.83000000000004,-111.72638436482087,0.25384615384615383,0.47230769230769226
9165,ULTRA BEVERAGE COMPANY LLP,34733,Lake Sonoma Cab Svgn AV,15.03,22.99,750.0,35,526.0500000000001,15.0,359.84999999999997,167.92999999999998,1.67,68054.7,-166.2000000000001,-46.1859107961651,0.42857142857142855,0.6840604505275163
3924,HEAVEN HILL DISTILLERIES,1029,Fulton's Harvest Apple Pie L,5.26,6.99,750.0,100,526.0,6.0,41.94,27.96,4.720000000000001,14069.87,-484.06,-1154.1726275631856,0.06,0.0797338403041825
480,BACARDI USA INC,201,Nassua Royale Liqueur,15.47,19.49,1000.0,34,525.98,26.0,506.74,58.47,27.3,89286.27,-19.24000000000001,-3.796818881477683,0.7647058823529411,0.9634206623826
10754,PERFECTA WINES,20521,Croix de Beaucaillou St Juln,30.91,64.99,750.0,17,525.47,11.0,516.89,281.94,1.22,28720.52,-8.580000000000041,-1.6599276441796207,0.6470588235294118,0.9836717605191542
3252,E & J GALLO WINERY,6265,Gallo Fairbanks Sherry,3.39,4.99,750.0,155,525.45,65.0,324.35,209.58,7.19,61966.91,-201.10000000000002,-62.000924926776634,0.41935483870967744,0.6172804263012656
1650,Circa Wines,23451,Terra Mia Lacryma Christi Wh,8.33,13.49,750.0,63,524.79,18.0,224.82,74.94,2.0100000000000002,211.97,-299.96999999999997,-133.42674139311447,0.2857142857142857,0.4283999314011319
653,STATE WINE & SPIRITS,20491,Wild Oats Chard Cntrl Ranges,7.28,10.99,750.0,72,524.16,1.0,11.99,11.99,0.11,8014.9800000000005,-512.17,-4271.643035863219,0.013888888888888888,0.02287469474969475
90024,VINILANDIA USA,18611,Stonehaven Svgn Bl,9.03,13.99,750.0,58,523.74,3.0,41.97,41.97,0.33,2802.64,-481.77,-1147.8913509649751,0.05172413793103448,0.0801351815786459
11567,CAMPARI AMERICA,1124,Manchester Conn Wild Turkey,43.64,54.99,750.0,12,523.68,0.0,0.0,0.0,0.0,20964.81,-523.68,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,10057,Rocca delle Macie Sasyr Tscn,8.44,12.99,750.0,62,523.28,17.0,220.82999999999998,77.94,1.9000000000000001,13605.41,-302.45,-136.9605578952135,0.27419354838709675,0.42201116037303166
90024,VINILANDIA USA,17026,Pares Balta Brut Cava Pendes,10.06,16.99,750.0,52,523.12,25.0,424.74999999999994,305.82,2.77,2802.64,-98.37000000000006,-23.159505591524443,0.4807692307692308,0.8119551919253707
3960,DIAGEO NORTH AMERICA INC,918,Smirnoff Cherry Vodka,10.89,14.49,1000.0,48,522.72,11.0,159.39000000000001,159.39000000000001,11.55,257032.07,-363.33000000000004,-227.9503105590062,0.22916666666666666,0.30492424242424243
9165,ULTRA BEVERAGE COMPANY LLP,20955,Pacific Rim Dry Rsl,3.37,4.99,750.0,155,522.3499999999999,76.0,379.24,109.78,8.530000000000001,68054.7,-143.1099999999999,-37.735998312414274,0.49032258064516127,0.7260266105101945
4425,MARTIGNETTI COMPANIES,18948,Austin Hope 10 Syrah,24.83,37.99,750.0,21,521.43,0.0,0.0,0.0,0.0,144929.24,-521.43,-inf,0.0,0.0
8320,SHAW ROSS INT L IMP LTD,2833,Old Smuggler,7.24,9.99,1000.0,72,521.28,11.0,109.89,49.95,11.55,3151.92,-411.39,-374.36527436527433,0.1527777777777778,0.21080801104972377
2000,SOUTHERN WINE & SPIRITS NE,45710,Ferrari-Carano Terre Chard,24.82,35.99,750.0,21,521.2199999999999,13.0,350.87,53.98,1.4600000000000002,19016.59,-170.3499999999999,-48.55074529027842,0.6190476190476191,0.6731706381182612
7153,PINE STATE TRADING CO,8914,Egri Bikaver Bulls Blood Eg,7.55,10.49,750.0,69,520.9499999999999,13.0,136.37,20.98,10.239999999999998,15884.82,-384.5799999999999,-282.0121727652709,0.18840579710144928,0.26177176312506
3960,DIAGEO NORTH AMERICA INC,911,Yukon Jack,15.32,20.99,1000.0,34,520.88,8.0,167.92,167.92,8.4,257032.07,-352.96000000000004,-210.19533111005245,0.23529411764705882,0.3223775149746583
653,STATE WINE & SPIRITS,19657,Manifesto! Cab Svgn,7.23,10.99,750.0,72,520.5600000000001,47.0,610.53,155.88,5.2700000000000005,8014.9800000000005,89.96999999999991,14.736376590830904,0.6527777777777778,1.1728331028123558
3924,HEAVEN HILL DISTILLERIES,8456,Harwood Canadian,9.64,13.49,1750.0,54,520.5600000000001,12.0,161.88,26.98,22.04,14069.87,-358.68000000000006,-221.5715344699778,0.2222222222222222,0.3109727985246657
4692,KOBRAND CORPORATION,25070,Jadot Savigny les Beaune 13,23.64,34.99,750.0,22,520.08,4.0,139.96,139.96,0.44,9139.38,-380.12,-271.5918833952558,0.18181818181818182,0.26911244423934777
480,BACARDI USA INC,3461,Corzo Silver Tequila,39.99,49.99,750.0,13,519.87,8.0,399.92,149.97,6.3,89286.27,-119.94999999999999,-29.993498699739945,0.6153846153846154,0.7692692403870198
516,BANFI PRODUCTS CORP,22841,Banfi Poggio Alle Mura Rsva,64.93,99.99,750.0,8,519.44,3.0,299.96999999999997,299.96999999999997,0.33,8510.41,-219.47000000000008,-73.16398306497321,0.375,0.5774872940089326
1392,CONSTELLATION BRANDS INC,4361,Casa Noble Repsdo La Carreta,43.28,57.99,750.0,12,519.36,0.0,0.0,0.0,0.0,79528.99,-519.36,-inf,0.0,0.0
7239,REMY COINTREAU USA INC,4698,Metaxa 5 Star,10.38,21.99,750.0,50,519.0,15.0,329.84999999999997,65.97,1.6800000000000002,16978.67,-189.15000000000003,-57.344247385175095,0.3,0.6355491329479768
1590,DIAGEO CHATEAU ESTATE WINES,20891,Legend of the Vine Cab Svgn,1.98,2.99,750.0,262,518.76,96.0,287.04,8.97,10.8,7259.75,-231.71999999999997,-80.72742474916387,0.366412213740458,0.5533194540828129
90011,FORTUNE WINE BROKERS LLC,23466,R Merlo Blackbird Red,10.8,15.99,750.0,48,518.4,2.0,31.98,31.98,0.22,238.60999999999999,-486.41999999999996,-1521.013133208255,0.041666666666666664,0.061689814814814815
10754,PERFECTA WINES,23964,La Font de Notre Dame Rastea,13.99,22.99,750.0,37,517.63,3.0,68.97,68.97,0.33,28720.52,-448.65999999999997,-650.5147165434247,0.08108108108108109,0.13324189092595096
3960,DIAGEO NORTH AMERICA INC,207,Smirnoff Pomegrante,11.5,14.49,1000.0,45,517.5,0.0,0.0,0.0,0.0,257032.07,-517.5,-inf,0.0,0.0
3924,HEAVEN HILL DISTILLERIES,190,Christian Bros Ruby Port,3.06,4.29,750.0,169,517.14,38.0,163.02,38.61,29.919999999999998,14069.87,-354.12,-217.22488038277513,0.22485207100591717,0.31523378582202116
4692,KOBRAND CORPORATION,22827,Taittinger La Francaise,57.43,84.99,1500.0,9,516.87,8.0,679.92,424.95,1.79,9139.38,163.04999999999995,23.980762442640305,0.8888888888888888,1.3154564977653955
4425,MARTIGNETTI COMPANIES,13941,Dom du Grand Tinel Ch d Pape,30.4,44.99,750.0,17,516.8,9.0,404.91,359.92,0.99,144929.24,-111.88999999999993,-27.633301227433236,0.5294117647058824,0.7834945820433438
9552,M S WALKER INC,24124,Tarima 14 Blanco Alicante,6.07,8.99,750.0,85,515.95,69.0,758.31,241.78,7.73,55551.82,242.3599999999999,31.960543840909377,0.8117647058823529,1.4697354394805695
6213,MHW LTD,842,Bols Apricot Flavored Brand,8.45,10.99,1000.0,61,515.45,8.0,87.92,76.93,8.4,9621.58,-427.53000000000003,-486.2716105550501,0.13114754098360656,0.17056940537394508
12546,JIM BEAM BRANDS COMPANY,4460,Cruzan Strawberry Rum,8.45,10.99,750.0,61,515.45,7.0,76.93,76.93,5.53,123880.97,-438.52000000000004,-570.0246977772,0.11475409836065574,0.14924822970220197
4425,MARTIGNETTI COMPANIES,18753,Yellow Tail Sweet White Roo,3.3,4.99,1500.0,156,514.8,120.0,598.8000000000001,104.79,26.990000000000002,144929.24,84.00000000000011,14.028056112224466,0.7692307692307693,1.1631701631701634
6280,UNCORKED,20319,Jonathan Edwards Chard,14.28,21.99,750.0,36,514.08,6.0,121.94,81.96,0.66,15.26,-392.14000000000004,-321.5843857634903,0.16666666666666666,0.23720043572984748
10000,MAJESTIC FINE WINES,26167,KJ Jackson Est Cab Svgn Alex,17.12,24.99,750.0,30,513.6,6.0,149.94,124.94999999999999,0.66,17587.59,-363.66,-242.5370148059224,0.2,0.2919392523364486
1587,VINEYARD BRANDS INC,26756,A Innocenti Nonni Cab Svgn,8.55,12.99,750.0,60,513.0,48.0,623.52,220.83,5.37,6070.09,110.51999999999998,17.72517321016166,0.8,1.215438596491228
9552,M S WALKER INC,17138,Steele Red Hills Cab Svgn,8.55,12.49,750.0,60,513.0,6.0,119.94,99.94999999999999,0.66,55551.82,-393.06,-327.7138569284642,0.1,0.23380116959064326
9552,M S WALKER INC,23394,Couleurs Du Sud Viognier,6.75,9.99,750.0,76,513.0,0.0,0.0,0.0,0.0,55551.82,-513.0,-inf,0.0,0.0
10000,MAJESTIC FINE WINES,13446,La Crema Pnt Nr Sonoma Coast,8.55,12.99,375.0,60,513.0,37.0,480.63,259.8,2.08,17587.59,-32.370000000000005,-6.7349104300605465,0.6166666666666667,0.9369005847953217
4425,MARTIGNETTI COMPANIES,34525,Neyers Merlot Napa,16.54,31.99,750.0,31,512.74,92.0,2391.08,1403.4599999999998,10.21,144929.24,1878.34,78.55613362999146,2.967741935483871,4.6633381440886215
10754,PERFECTA WINES,24001,Lee Family Farm Rio Tinto S,11.64,16.99,750.0,44,512.1600000000001,1.0,16.99,16.99,0.11,28720.52,-495.1700000000001,-2914.4791053560925,0.022727272727272728,0.03317322711652608
1590,DIAGEO CHATEAU ESTATE WINES,44232,Acacia Winery Pnt Nr Lake,21.33,31.99,750.0,24,511.92,7.0,223.92999999999998,159.95,0.77,7259.75,-287.99,-128.60715402134596,0.2916666666666667,0.43743162994217843
2555,DISARONNO INTERNATIONAL LLC,1066,DiSaronno Cavalli Glass Pack,15.99,21.99,750.0,32,511.68,6.0,119.94,59.97,4.72,5861.03,-391.74,-326.6133066533267,0.1875,0.23440431519699811
8004,SAZERAC CO INC,2962,Mount Royal Light Canadian W,8.52,10.99,1750.0,60,511.2,0.0,0.0,0.0,0.0,50293.62,-511.2,-inf,0.0,0.0
17037,Dunn Wine Brokers,25758,Angels Landing Svgn Bl,10.64,16.49,750.0,48,510.72,11.0,181.39,115.42999999999999,1.22,358.03000000000003,-329.33000000000004,-181.5590716136502,0.22916666666666666,0.35516525689223055
90017,THE IMPORTED GRAPE LLC,42797,Ricardo Santos Malbec Mendza,10.64,18.49,750.0,48,510.72,8.0,147.92,92.44999999999999,0.89,80.03,-362.80000000000007,-245.2677122769065,0.16666666666666666,0.2896303258145363
9622,WEIN BAUER INC,25431,Schlink Haus Kabinett,7.09,10.99,750.0,72,510.48,12.0,131.88,10.99,1.35,222.23,-378.6,-287.07916287534124,0.16666666666666666,0.25834508697696285
90011,FORTUNE WINE BROKERS LLC,16955,Mapuche Svgn Blanc,7.09,11.99,750.0,72,510.48,12.0,137.88,45.96,1.34,238.60999999999999,-372.6,-270.23498694516974,0.16666666666666666,0.270098730606488
9552,M S WALKER INC,4902,Ron Virgin Bold Coconut Rum,8.65,10.99,750.0,59,510.34999999999997,55.0,604.45,175.84,43.32,55551.82,94.10000000000008,15.567871618827045,0.9322033898305084,1.1843832663858138
9165,ULTRA BEVERAGE COMPANY LLP,4191,Ypioca Cachaca Crystal Rum,14.17,18.99,1000.0,36,510.12,0.0,0.0,0.0,0.0,68054.7,-510.12,-inf,0.0,0.0
7153,PINE STATE TRADING CO,25358,Honig Late Harvest Svgn Bl,42.46,61.99,375.0,12,509.52,0.0,0.0,0.0,0.0,15884.82,-509.52,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,21975,Trim Cabernet Sauvignon,8.49,12.99,750.0,60,509.4,14.0,181.86,129.9,1.54,68054.7,-327.53999999999996,-180.1055757175849,0.23333333333333334,0.35700824499411077
7245,PROXIMO SPIRITS INC.,276,Bushmills Black Bush,26.8,36.99,1000.0,19,509.20000000000005,0.0,0.0,0.0,0.0,38994.78,-509.20000000000005,-inf,0.0,0.0
9552,M S WALKER INC,22475,MSH Cellars Svgn Bl Napa Vly,8.21,11.99,750.0,62,509.02,0.0,0.0,0.0,0.0,55551.82,-509.02,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,36088,Dom Poujol Rose Coteaux du,11.56,16.99,750.0,44,508.64,10.0,189.89999999999998,151.92,1.1,144929.24,-318.74,-167.84623486045288,0.22727272727272727,0.37334853727587286
3951,HIGHLAND WINE MERCHANTS LLC,25493,Lunadoro Toscana Memoria IGT,10.59,15.99,750.0,48,508.32,0.0,0.0,0.0,0.0,29.43,-508.32,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,41531,Yellow Tail Shiraz/Grenache,5.29,7.99,750.0,96,507.84,12.0,95.88,7.99,1.35,144929.24,-411.96,-429.66207759699626,0.125,0.18879962192816635
9552,M S WALKER INC,16774,Hartford Court Chard RRV,16.89,24.99,750.0,30,506.7,1.0,24.99,24.99,0.11,55551.82,-481.71,-1927.611044417767,0.03333333333333333,0.04931912374185909
9165,ULTRA BEVERAGE COMPANY LLP,13980,Dom de Victoires Quincy Whte,5.22,7.99,750.0,97,506.34000000000003,69.0,551.31,111.86,7.73,68054.7,44.969999999999914,8.156935299559215,0.711340206185567,1.088813840502429
1650,Circa Wines,21487,Twelfth Night Svgn Bl,10.54,15.49,750.0,48,505.92,5.0,77.45,61.96,0.55,211.97,-428.47,-553.2214331826985,0.10416666666666667,0.15308744465528146
9165,ULTRA BEVERAGE COMPANY LLP,25606,Hoopla Chardonnay,12.33,18.99,750.0,41,505.53000000000003,5.0,94.94999999999999,37.98,0.56,68054.7,-410.58000000000004,-432.41706161137455,0.12195121951219512,0.18782268114651945
2242,DELICATO VINEYARDS INC,20793,Belle Ambiance Cab Svgn,7.43,10.99,750.0,68,505.24,14.0,153.86,76.93,1.56,7982.65,-351.38,-228.3764461198492,0.20588235294117646,0.30452854089145753
4692,KOBRAND CORPORATION,17142,Caposaldo Sweet Moscato,7.89,14.99,750.0,64,504.96000000000004,23.0,344.77,179.88,2.56,9139.38,-160.19000000000005,-46.4628592975027,0.359375,0.6827669518377693
7153,PINE STATE TRADING CO,22173,Lucienne Doctor's Vyd Pnt Nr,29.65,42.99,750.0,17,504.05,0.0,0.0,0.0,0.0,15884.82,-504.05,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,2369,Amrut Fusion Single Malt,50.38,64.99,750.0,10,503.79999999999995,10.0,684.9,479.92999999999995,7.87,68054.7,181.10000000000002,26.44181632355089,1.0,1.3594680428741566
3960,DIAGEO NORTH AMERICA INC,4763,Ron Zacapa XO Rum,83.96,109.99,750.0,6,503.76,6.0,659.94,109.99,4.72,257032.07,156.18000000000006,23.66578779889082,1.0,1.3100285850404956
4425,MARTIGNETTI COMPANIES,21284,Elk Cove Pinot Bl,11.99,17.99,750.0,42,503.58,17.0,305.83,143.92,1.9000000000000001,144929.24,-197.75,-64.66010528725108,0.40476190476190477,0.6073116485960522
4950,LATITUDE BEVERAGE COMPANY,18928,Ninety+Cellars Lot 83 Pnt Nr,8.38,12.99,750.0,60,502.8,32.0,415.68,194.85,3.5700000000000003,1610.0,-87.12,-20.958429561200926,0.5333333333333333,0.8267303102625299
4425,MARTIGNETTI COMPANIES,22516,J Lohr Cypress Brl Frm Chard,5.95,8.99,750.0,84,499.80000000000007,6.0,53.94,53.94,0.66,144929.24,-445.86000000000007,-826.5850945494997,0.07142857142857142,0.10792316926770706
6359,OLE SMOKY DISTILLERY LLC,1328,Ole Smoky Peach Moonshine,12.49,19.99,750.0,40,499.59999999999997,12.0,191.88,127.92,9.46,1922.0,-307.71999999999997,-160.37106524911403,0.3,0.38406725380304246
12546,JIM BEAM BRANDS COMPANY,3125,Pinnacle Strawbery Shortcake,7.03,9.99,750.0,71,499.13,0.0,0.0,0.0,0.0,123880.97,-499.13,-inf,0.0,0.0
9552,M S WALKER INC,23397,Secoli 13 Prosecco Valdobbia,8.05,11.99,750.0,62,499.1,0.0,0.0,0.0,0.0,55551.82,-499.1,-inf,0.0,0.0
10754,PERFECTA WINES,10766,Moillard Ch d'Eau VDP Rose,9.58,15.99,750.0,52,498.15999999999997,1.0,13.99,13.99,0.11,28720.52,-484.16999999999996,-3460.8291636883487,0.019230769230769232,0.02808334671591457
90047,CRUSH WINES,23793,Les Embruns Rose,8.16,12.99,750.0,61,497.76,3.0,38.97,38.97,0.33,1457.73,-458.78999999999996,-1177.2902232486529,0.04918032786885246,0.0782907425265188
9165,ULTRA BEVERAGE COMPANY LLP,19834,Sauska Tokaji Aszu,49.65,72.99,500.0,10,496.5,2.0,145.98,145.98,0.16,68054.7,-350.52,-240.11508425811755,0.2,0.2940181268882175
9552,M S WALKER INC,18199,Valandraud 09 St Emilion Cru,41.37,64.99,750.0,12,496.44,15.0,899.85,779.87,1.65,55551.82,403.41,44.830805134189035,1.25,1.812605752961083
9552,M S WALKER INC,26050,Henry Fessy Bjls Vlgs Crus d,5.91,8.99,750.0,84,496.44,16.0,143.84,116.87,1.76,55551.82,-352.6,-245.13348164627365,0.19047619047619047,0.2897429699460156
90011,FORTUNE WINE BROKERS LLC,42258,Chatom Cab Svgn Calaveras,13.79,19.99,750.0,36,496.43999999999994,6.0,119.94,79.96,0.66,238.60999999999999,-376.49999999999994,-313.90695347673835,0.16666666666666666,0.24160019337684316
3252,E & J GALLO WINERY,37878,Allegrini La Grola Veronese,20.68,29.99,750.0,24,496.32,6.0,179.94,149.95,0.66,61966.91,-316.38,-175.82527509169722,0.25,0.36254835589941975
7153,PINE STATE TRADING CO,24062,Atelie Pink Moscato,10.34,14.99,750.0,48,496.32,20.0,299.8,224.85,2.2,15884.82,-196.51999999999998,-65.55036691127417,0.4166666666666667,0.6040457769181173
4425,MARTIGNETTI COMPANIES,16690,Fayolle Fils et Fille Hermit,41.33,69.99,750.0,12,495.96,6.0,371.94,247.96,0.67,144929.24,-124.01999999999998,-33.344087756089685,0.5,0.7499395112509074
12546,JIM BEAM BRANDS COMPANY,8565,Skinnygirl Sprklng Margarita,7.87,9.99,750.0,63,495.81,1.0,12.99,12.99,0.79,123880.97,-482.82,-3716.859122401848,0.015873015873015872,0.026199552247836874
3252,E & J GALLO WINERY,39996,Tisdale Chard Cal,2.75,3.99,750.0,180,495.0,51.0,203.49,47.88,5.71,61966.91,-291.51,-143.25519681556833,0.2833333333333333,0.4110909090909091
4692,KOBRAND CORPORATION,24732,Masi Serego Alighieri Vaio A,41.17,62.99,750.0,12,494.04,3.0,188.97,188.97,0.33,9139.38,-305.07000000000005,-161.4383235434196,0.25,0.3824993927617197
90011,FORTUNE WINE BROKERS LLC,26611,Pull Eighty Pnt Nr,13.72,20.99,750.0,36,493.91999999999996,9.0,197.91,153.92999999999998,0.99,238.60999999999999,-296.01,-149.56798544793088,0.25,0.4006924198250729
8892,TRINCHERO FAMILY ESTATES,26454,Luxury Edition Prosecco,8.66,12.99,750.0,57,493.62,46.0,597.54,324.75,5.12,11595.97,103.91999999999996,17.391304347826082,0.8070175438596491,1.2105263157894737
9552,M S WALKER INC,24574,Galerie Pleinair Cab Svgn NV,32.89,49.99,750.0,15,493.35,7.0,349.93,299.94,0.77,55551.82,-143.42000000000002,-40.98533992512788,0.4666666666666667,0.7092936049457789
1587,VINEYARD BRANDS INC,13791,The Chocolate Block Red,19.73,29.99,750.0,25,493.25,8.0,239.92,119.96,0.89,6070.09,-253.33,-105.58936312104035,0.32,0.4864064875823619
4425,MARTIGNETTI COMPANIES,17885,Dom de Durban Gigondas,20.54,29.99,750.0,24,492.96,2.0,31.98,15.99,0.22,144929.24,-460.97999999999996,-1441.4634146341464,0.08333333333333333,0.06487341772151899
653,STATE WINE & SPIRITS,20345,Milbrandt Rsl Columbia Vly,8.21,11.99,750.0,60,492.59999999999997,8.0,111.92,97.93,0.88,8014.9800000000005,-380.67999999999995,-340.1358112937812,0.13333333333333333,0.2272025984571661
90011,FORTUNE WINE BROKERS LLC,23587,The Cottage Svgn Blanc,8.21,12.99,750.0,60,492.59999999999997,5.0,64.95,51.96,0.55,238.60999999999999,-427.65,-658.4295612009237,0.08333333333333333,0.13185140073081608
10050,Russian Standard Vodka,8402,Spud Pumpkin Spice Vodka,14.92,19.99,750.0,33,492.36,78.0,1949.2199999999998,1424.4299999999998,61.49,732.6,1456.8599999999997,74.740665496968,2.3636363636363638,3.9589324884231045
4425,MARTIGNETTI COMPANIES,18646,Castello del Poggio Rosato,2.73,3.99,750.0,180,491.4,120.0,478.8,115.71000000000001,13.49,144929.24,-12.599999999999966,-2.631578947368414,0.6666666666666666,0.9743589743589745
2242,DELICATO VINEYARDS INC,15923,Bota Mini Moscato,3.21,4.79,500.0,153,491.13000000000005,16.0,76.64,52.69,1.23,7982.65,-414.49000000000007,-540.8272442588727,0.10457516339869281,0.15604829678496526
9552,M S WALKER INC,18784,Clos Erasmus Laurel Priorat,32.66,48.99,750.0,15,489.9,3.0,146.97,146.97,0.33,55551.82,-342.92999999999995,-233.33333333333331,0.2,0.3
4425,MARTIGNETTI COMPANIES,25139,Chigard Fleurie Les Moriers,13.6,19.99,750.0,36,489.59999999999997,18.0,359.82,279.85999999999996,1.98,144929.24,-129.77999999999997,-36.0680340170085,0.5,0.7349264705882353
4950,LATITUDE BEVERAGE COMPANY,20568,Ninety+Cellars Lot 94 Cab Sv,13.6,19.99,750.0,36,489.59999999999997,9.0,170.91,94.94999999999999,1.0,1610.0,-318.68999999999994,-186.4665613480779,0.25,0.3490808823529412
7153,PINE STATE TRADING CO,25361,Honig Cab Svgn,13.6,19.99,375.0,36,489.59999999999997,16.0,319.84,199.89999999999998,0.91,15884.82,-169.76,-53.076538269134566,0.4444444444444444,0.6532679738562092
12331,STELLAR IMPORTING CO LLC,17470,Zacharias Ambelos Phos White,6.8,9.99,750.0,72,489.59999999999997,20.0,199.8,79.92,2.23,119.23,-289.79999999999995,-145.04504504504501,0.2777777777777778,0.4080882352941177
10754,PERFECTA WINES,21645,Foxen Chard Block UU,18.82,39.99,750.0,26,489.32,9.0,260.90999999999997,144.95,1.0,28720.52,-228.41000000000003,-87.54359740906828,0.34615384615384615,0.5332093517534537
4425,MARTIGNETTI COMPANIES,25222,G Ferrer Etesian Pnt Nr Rose,9.03,13.99,750.0,54,487.62,0.0,0.0,0.0,0.0,144929.24,-487.62,-inf,0.0,0.0
90024,VINILANDIA USA,23364,Elderton E Series Shiraz/Cab,11.61,17.99,750.0,42,487.62,15.0,269.84999999999997,89.94999999999999,1.6900000000000002,2802.64,-217.77000000000004,-80.70038910505839,0.35714285714285715,0.553402239448751
90047,CRUSH WINES,19262,Eden Orleans Bitter,17.41,29.99,750.0,28,487.47999999999996,2.0,59.98,59.98,0.22,1457.73,-427.49999999999994,-712.7375791930642,0.07142857142857142,0.12304094526954952
4425,MARTIGNETTI COMPANIES,25338,Ch Chantelune Margaux,32.46,49.99,750.0,15,486.9,6.0,299.94,249.95000000000002,0.66,144929.24,-186.95999999999998,-62.332466493298654,0.4,0.6160197165742453
